unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
CHN|F|45-54,0.6246719160104987,0.8489583333333334,0.4841579861111111,0.7303602430555555,0.6878255208333334,-1.20232608907054,2.1099476439790577,0.6194817
CHN|F|55-64,0.5406360424028268,0.8592657342657343,0.47348484848484845,0.7494900932400932,0.6940802253302253,-0.7573201964171505,1.6140350877192982,0.7662804
CHN|F|65+,0.6319018404907976,0.8611963190184049,0.48096707818930046,0.7598415132924335,0.7006683035000463,1.033355702922495,1.1666666666666667,0.63855344
CHN|M|18-24,0.7278911564625851,0.8724662162162162,0.5056306306306306,0.7519707207207208,0.7100225225225225,-0.8014299892713848,4.3175675675675675,0.13415605
CHN|M|25-34,0.6556603773584906,0.865070093457944,0.49396417445482865,0.7192367601246106,0.6927570093457943,0.063522705509854,3.858490566037736,0.3899376
CHN|M|35-44,0.7121771217712177,0.8622727272727273,0.5087878787878788,0.7182216183574879,0.6964274081393645,0.5628235849784622,3.4558823529411766,0.651011
CHN|M|45-54,0.6394984326018809,0.8621894409937888,0.49275362318840576,0.7103390269151139,0.6884273636991028,-0.5043245873309129,2.7381703470031544,0.50881016
CHN|M|55-64,0.6558704453441295,0.8496963562753036,0.49291497975708504,0.7343117408906883,0.6923076923076922,1.2810669687232654,2.33739837398374,0.6857045
CHN|M|65+,0.6086956521739131,0.8610248447204969,0.4829192546583851,0.7387422360248447,0.694228778467909,-0.53544045514726,1.7924528301886793,0.50356704
COL|F|18-24,0.034482758620689655,0.7507183908045977,0.44588122605363983,0.5359195402298851,0.5775063856960408,0.0011654298917813317,3.5,-0.19564101
COL|F|25-34,0.031578947368421054,0.7493421052631579,0.46008771929824566,0.5305921052631579,0.5800073099415205,0.7515814433049531,3.771276595744681,-0.37228805
COL|F|35-44,0.027972027972027972,0.7395104895104895,0.4638694638694638,0.5563811188811189,0.586587024087024,-0.2206525074533734,3.2587412587412588,0.2506805
COL|F|45-54,0.03389830508474576,0.7457627118644068,0.4759887005649717,0.5625,0.5947504708097928,0.28455933055795163,2.4358974358974357,0.25949875
COL|F|55-64,0.03488372093023256,0.7340116279069767,0.438953488372093,0.5675872093023255,0.5801841085271318,-0.8853582745559169,2.0813953488372094,0.17447089
COL|F|65+,0.02040816326530612,0.7882653061224489,0.47278911564625853,0.6428571428571429,0.6346371882086168,-0.026400866308177857,2.0833333333333335,0.04283517
COL|M|18-24,0.06282722513089005,0.774869109947644,0.5021815008726004,0.5245418848167539,0.6005308318789995,-0.76563923010948,3.372340425531915,-0.17883639
COL|M|25-34,0.06875,0.78046875,0.5015625,0.511328125,0.5977864583333333,-1.3586385038122102,3.624203821656051,0.19567208
COL|M|35-44,0.07627118644067797,0.7415254237288136,0.4632768361581921,0.5386652542372882,0.5811558380414312,-0.6450711346610328,3.3813559322033897,-0.1794149
COL|M|45-54,0.046153846153846156,0.7932692307692307,0.5051282051282051,0.5725961538461538,0.6236645299145299,0.7321864204385029,2.7286821705426356,0.038783386
COL|M|55-64,0.031578947368421054,0.775,0.46842105263157896,0.5776315789473684,0.6070175438596491,-0.7701939883826274,2.5591397849462365,0.12782831
COL|M|65+,0.06060606060606061,0.7784090909090909,0.5088383838383839,0.5804924242424242,0.6225799663299664,1.1561954642096013,2.4444444444444446,0.07632193
CZE|F|18-24,0.6,0.8625,0.6141666666666666,0.63625,0.7043055555555555,0.8852822692898754,2.38,-0.3816921
