unit_id,m_wvs_q13,m_wvs_q14,m_composite,q275_cell,gps_patience_cell,m_noise
IND|M|25-34,1.672514619883041,1.7017543859649122,-0.07120158165989252,4.391812865497076,-0.09260495,-1.0871862013861988
IND|M|35-44,1.6204819277108433,1.6746987951807228,-0.7078500332709217,3.536144578313253,-0.05014006,1.5776801633869462
IND|M|45-54,1.7328244274809161,1.6564885496183206,0.15067618289559132,2.8625954198473282,0.03633921,0.5258551997425988
IND|M|55-64,1.696969696969697,1.7171717171717171,0.24621237332020757,2.515151515151515,-0.12065189,-0.9866336994856709
IND|M|65+,1.7142857142857142,1.6071428571428572,-0.3435621389093426,1.7636363636363637,-0.32916695,-0.5673340861103111
IRN|F|18-24,1.7605633802816902,1.408450704225352,-1.2775117383199943,4.161971830985915,-0.28140053,0.3631169294289786
IRN|F|25-34,1.716867469879518,1.4457831325301205,-1.4077174892604873,4.831325301204819,-0.34989774,0.3191493814544559
IRN|F|35-44,1.7333333333333334,1.4177777777777778,-1.4525161891639213,3.888888888888889,-0.38686228,-2.167576782311572
IRN|F|45-54,1.7431192660550459,1.4036697247706422,-1.4620617580118134,3.25,-0.40533292,-0.13213549542293399
IRN|F|55-64,1.7419354838709677,1.6129032258064515,-0.06328309061104831,2.725806451612903,-0.5281259,-0.12596199198219143
IRN|F|65+,1.7586206896551724,1.3793103448275863,-1.4907291721119167,3.1481481481481484,-0.2253955,1.415036881466445
IRN|M|18-24,1.717557251908397,1.3893129770992367,-1.7820006988855228,4.3538461538461535,-0.37301728,1.1429504189576165
IRN|M|25-34,1.7428571428571429,1.3928571428571428,-1.5371701779392677,4.757142857142857,-0.4506166,0.3153203664688207
IRN|M|35-44,1.7339901477832513,1.4187192118226601,-1.44043952371074,4.059113300492611,-0.4261094,0.38450165734712377
IRN|M|45-54,1.7410071942446044,1.4892086330935252,-0.9044321024790551,4.0071942446043165,-0.44561884,-1.0739584034157263
IRN|M|55-64,1.8,1.4111111111111112,-0.9151670356789281,3.422222222222222,-0.45344526,-0.992322035196158
IRN|M|65+,1.7936507936507937,1.4285714285714286,-0.8530297397250718,2.725806451612903,-0.60458785,-0.5229281161365407
